,ta,rh,vel,met,clo,thermal_sensation
412,20.3,49.0,0.5800000000000001,0.985494880546075,0.57,0.0
413,23.8,43.0,0.07,1.1092150170648465,0.64,0.0
414,26.3,37.0,0.06,1.1732081911262802,0.6899999999999998,0.0
415,23.9,41.0,0.07,1.3890784982935156,0.4,0.0
416,23.4,46.0,0.1,1.36518771331058,0.35,-2.0
417,22.8,49.0,0.0899999999999999,1.2755972696245734,0.4,0.0
418,23.9,43.0,0.08,0.9385665529010238,0.93,0.0
419,24.3,47.0,0.07,0.9385665529010238,0.62,2.0
420,24.4,47.0,0.01,0.9385665529010238,0.6,0.0
421,23.2,50.0,0.16,1.4313139931740613,0.57,0.0
422,24.8,37.0,0.03,1.194539249146758,0.6799999999999999,2.0
423,25.0,35.0,0.04,1.2627986348122866,0.39,-1.0
424,24.8,34.0,0.0899999999999999,1.331058020477816,0.41,2.0
425,23.0,38.0,0.19,1.706484641638225,0.54,-1.0
426,21.0,43.0,0.27,0.9385665529010238,0.6799999999999999,-1.0
427,24.4,32.0,0.03,1.1774744027303754,0.75,0.0
428,25.6,32.0,0.06,1.245733788395904,0.45,2.0
429,22.6,40.0,0.21,1.501706484641638,0.54,2.0
430,22.8,39.0,0.2,1.245733788395904,0.57,0.0
431,24.2,33.0,0.17,1.1092150170648465,0.74,0.0
432,25.5,36.0,0.07,0.9726962457337884,0.81,3.0
433,22.3,42.0,0.19,1.245733788395904,0.64,2.0
434,22.1,43.0,0.21,1.4163822525597267,0.48,1.0
435,24.8,36.0,0.1,1.3993174061433449,0.54,2.0
436,25.7,37.0,0.08,1.1092150170648465,0.8300000000000001,1.0
437,25.3,36.0,0.0899999999999999,1.1774744027303754,0.74,0.0
438,25.4,47.0,0.01,1.621160409556314,0.6599999999999999,2.0
439,25.5,47.0,0.47,1.3139931740614337,0.45,
440,22.7,52.0,0.15,1.706484641638225,0.48,0.0
441,26.4,45.0,0.12,1.2116040955631395,0.57,2.0
442,25.9,47.0,0.01,0.9385665529010238,0.76,1.0
443,26.2,44.0,0.24,1.1774744027303754,0.74,1.0
444,25.4,44.0,0.08,1.4334470989761092,0.32,2.0
445,25.5,45.0,0.06,1.1092150170648465,0.59,0.0
446,25.4,45.0,0.1,0.9385665529010238,0.96,0.0
447,25.3,,0.06,1.36518771331058,0.54,2.0
448,24.5,45.0,0.24,1.5720989761092152,0.48,0.0
449,24.5,53.0,0.12,1.407849829351536,0.54,0.0
450,24.9,49.0,0.18,0.9385665529010238,0.6799999999999999,1.0
451,26.5,43.0,0.03,1.1092150170648465,0.65,1.0
452,24.7,44.0,0.04,1.164675767918089,0.74,0.0
453,25.3,47.0,0.25,1.0238907849829348,0.8300000000000001,0.0
454,25.4,52.0,0.02,1.643558020477816,0.4,1.0
455,23.8,34.0,0.08,1.36518771331058,0.57,2.0
456,24.0,34.0,0.05,1.1092150170648465,0.52,-2.0
457,24.3,34.0,0.1,1.1518771331058022,0.44,1.0
458,23.9,36.0,0.05,1.2436006825938564,0.7899999999999999,1.0
459,22.8,40.0,0.12,1.2585324232081911,0.54,0.0
460,22.7,38.0,0.04,1.3703071672354947,0.74,0.0
461,22.9,33.0,0.07,1.164675767918089,0.74,-1.0
462,23.8,40.0,0.07,1.3011945392491464,0.44,0.0
463,24.4,62.0,0.1,1.6552901023890785,0.92,-2.0
464,23.9,41.0,0.12,1.0452218430034128,0.62,0.0
465,24.0,60.0,0.14,0.8447098976109217,0.59,0.0
466,24.3,40.0,0.04,1.3865187713310585,0.61,-1.0
467,21.9,54.0,0.0899999999999999,1.1988054607508534,0.38,-2.0
468,24.6,39.0,0.03,1.3225255972696244,0.48,0.0
469,23.0,57.0,0.15,1.2627986348122866,0.63,0.0
470,23.3,64.0,0.16,1.1092150170648465,0.6799999999999999,1.0
471,23.4,42.0,0.03,0.9385665529010238,0.62,-1.0
472,23.9,40.0,0.0899999999999999,1.1092150170648465,0.8300000000000001,0.0
473,23.0,66.0,0.25,1.0196245733788396,0.6899999999999998,-1.0
474,25.7,62.0,0.04,1.1988054607508534,0.52,1.0
475,20.94,52.76943000000001,0.0466666666666666,1.0,0.47042,-1.0
476,21.75,50.31165999999999,0.0926666666666666,1.0,0.547,0.0
477,21.670000000000005,50.76050000000001,0.0493333333333333,1.0,0.7045199999999997,0.0
478,21.73,50.60799,0.0829999999999999,1.0,0.6017000000000001,0.0
479,22.1,48.98595,0.0886666666666666,1.2,0.76632,0.0
480,22.579999999999995,48.148810000000005,0.1176666666666667,1.3999999999999997,0.8899199999999998,0.0
481,21.56,48.15747,0.1036666666666666,1.0,0.7220400000000001,2.0
482,21.239999999999995,50.14007,0.062,1.0,0.26256,-0.3000000000000001
483,21.26,48.82173,0.0423333333333333,1.2,0.6235799999999999,0.0
484,22.18,50.260450000000006,0.076,1.0,0.47042,-1.0
485,22.21,45.72768000000001,0.0393333333333333,1.2,0.6235799999999999,-1.0
486,21.39,47.56459,0.042,1.0,0.75486,-0.5
487,21.95,45.90091,0.0899999999999999,1.0,0.6017000000000001,0.0
488,21.6,46.893730000000005,0.042,1.0,0.6235799999999999,-0.5
489,21.68,50.96613000000001,0.087,1.2,0.8314400000000002,-2.3
490,21.03,52.30322,0.0696666666666666,1.0,0.6235799999999999,0.2
491,21.71,50.83881,0.064,1.0,0.8205,-1.0
492,21.31,51.82376,0.0566666666666666,1.0,0.618,-2.0
493,22.71,45.258190000000006,0.068,1.0,0.50324,0.0
494,22.8,43.99824,0.1159999999999999,1.2,0.547,2.0
495,22.63,46.8345,0.0483333333333333,1.0,0.618,-1.0
496,23.0,44.85764999999999,0.065,1.2,0.618,1.0
497,22.75,46.433020000000006,0.0903333333333333,1.0,0.6017000000000001,0.0
498,21.94,46.54918,0.052,1.0,0.72924,0.0
499,22.329999999999995,45.54691,0.1043333333333333,1.0,0.72924,0.0
500,22.86,44.66851000000001,0.1216666666666666,1.0,0.6798000000000001,-1.0
501,20.52,48.194410000000005,0.0349999999999999,1.0,0.9517800000000002,0.0
502,21.739999999999995,46.55608,0.1063333333333333,1.0,0.8095600000000001,-0.5
503,21.59,46.48338,0.1063333333333333,1.0,0.8095600000000001,1.0
504,21.32,49.29806000000001,0.055,1.0,0.52512,0.0
505,21.46,46.88642,0.0763333333333333,1.0,0.26256,0.0
506,22.98,45.33365,0.0483333333333333,1.0,0.5907600000000001,-1.0
507,21.4,46.11843,0.1,1.0,0.5907600000000001,-1.0
508,22.15,44.648430000000005,0.118,1.0,0.6235799999999999,0.0
509,21.96,45.62695000000001,0.051,1.0,0.6235799999999999,0.0
510,22.75,45.39074,0.0693333333333333,1.0,0.56888,-0.5
511,22.95,45.750780000000006,0.042,1.0,0.6235799999999999,0.0
512,22.8,43.82152,0.0593333333333333,1.3999999999999997,0.6235799999999999,0.0
513,22.5,45.68635,0.0463333333333333,1.0,0.6235799999999999,-0.5
514,21.670000000000005,45.60716,0.092,1.3999999999999997,0.6235799999999999,1.0
515,23.07,46.05945,0.0593333333333333,1.2,0.6345199999999999,1.0
516,21.72,45.62104,0.0393333333333333,1.0,0.6345199999999999,-1.0
517,21.2,47.19364,0.0473333333333333,1.2,0.50324,-0.5
518,22.8,45.3442,0.0493333333333333,1.2,0.50324,-0.5
519,22.59,43.88007999999999,0.0706666666666666,1.2,0.50324,0.0
520,21.78,46.38013,0.0563333333333333,1.2,0.44854,0.0
521,21.63,45.996770000000005,0.098,1.2,0.547,-1.0
522,23.329999999999995,45.22039000000001,0.0956666666666666,1.0,0.5579400000000002,0.0
523,22.55,43.34054,0.1283333333333333,1.0,0.5579400000000002,-0.5
524,22.63,46.9595,0.049,1.2,0.5907600000000001,0.3000000000000001
525,22.25,44.58684,0.0446666666666666,1.3999999999999997,0.5907600000000001,-0.5
526,23.09,46.34187999999999,0.132,1.0,0.6798000000000001,1.0
527,21.59,45.61561,0.136,1.0,0.6798000000000001,0.0
528,20.81,48.24183,0.046,1.2,0.47042,0.0
529,22.26,44.29074000000001,0.078,1.2,0.70016,-0.9
530,22.82,43.97427,0.081,1.2,0.70016,1.0
531,21.53,46.03083,0.0656666666666666,1.2,0.6564,0.2
532,23.19,44.37421,0.0656666666666666,1.0,0.6564,1.1
533,22.77,44.643240000000006,0.0416666666666666,1.0,0.5579400000000002,1.0
534,22.05,45.25545,0.0566666666666666,1.0,0.6345199999999999,-1.0
535,23.11,44.14459,0.0506666666666666,1.0,0.6345199999999999,-1.0
536,22.27,44.863220000000005,0.0736666666666666,1.0,0.9299000000000002,0.0
537,21.86,45.232470000000006,0.0653333333333333,1.0,0.6798000000000001,-2.0
538,23.34,44.0914,0.0526666666666666,1.0,0.6798000000000001,0.0
539,20.64,50.41539,0.077,1.0,0.547,0.0
540,22.28,51.772670000000005,0.066,1.2,0.547,0.0
541,21.96,51.55096,0.1116666666666666,1.0,0.5798200000000002,0.0
542,22.61,48.41307,0.1273333333333333,1.0,0.8095600000000001,1.0
543,22.05,51.3708,0.0573333333333333,1.0,0.5314799999999998,-1.0
544,22.52,48.87313,0.0733333333333333,1.0,0.5314799999999998,0.0
545,22.09,51.21132,0.0916666666666666,1.2,0.547,0.0
546,22.5,48.67363,0.058,1.0,0.547,0.0
547,21.41,53.562830000000005,0.1223333333333333,1.2,0.5932799999999998,0.0
548,22.54,47.56445,0.0723333333333333,1.2,0.5932799999999998,0.0
549,22.42,50.29196,0.105,1.3999999999999997,1.2977999999999998,1.0
550,21.9,47.261190000000006,0.0936666666666666,1.0,1.2977999999999998,1.0
551,20.98999999999999,54.88962,0.0576666666666666,1.0,0.6564,0.0
552,21.44,51.34392,0.0496666666666666,1.0,0.6564,0.7
553,22.3,49.30197,0.052,1.2,0.56888,0.0
554,22.26,49.95005,0.0433333333333333,1.0,0.4813600000000001,0.0
555,22.73,48.89808,0.077,1.2,0.4813600000000001,-1.0
556,22.38,50.648680000000006,0.0466666666666666,1.0,0.6235799999999999,-1.0
557,21.87,48.24247,0.0386666666666666,1.2,0.6235799999999999,-1.0
558,21.98,49.74155,0.0693333333333333,1.0,0.5907600000000001,-0.5
559,22.86,49.32348,0.059,1.2,0.5907600000000001,1.0
560,21.95,48.45827,0.0633333333333333,1.3999999999999997,0.5907600000000001,0.0
561,22.39,49.13045,0.047,1.0,0.6235799999999999,0.0
562,22.09,49.705650000000006,0.1196666666666666,1.0,0.6235799999999999,-0.5
563,22.42,49.76181,0.0486666666666666,1.0,0.8314400000000002,0.0
564,22.739999999999995,49.91454,0.041,1.3999999999999997,0.8314400000000002,1.0
565,22.21,49.277730000000005,0.0746666666666666,1.0,0.5907600000000001,0.5
566,21.86,50.14101,0.038,1.2,0.5907600000000001,0.0
567,22.52,50.15254,0.0566666666666666,1.2,0.5579400000000002,-1.0
568,22.15,48.77206,0.1016666666666666,1.2,0.5579400000000002,0.0
569,22.35,50.64052,0.0646666666666666,1.2,0.5579400000000002,0.0
570,21.92,48.25625,0.0613333333333333,1.0,0.5579400000000002,-0.5
571,22.15,51.601560000000006,0.0446666666666666,1.3999999999999997,0.9299000000000002,0.0
572,22.18,48.10274000000001,0.0523333333333333,1.0,0.9299000000000002,0.8
573,22.41,50.85844,0.154,1.0,0.77868,1.0
574,21.829999999999995,48.23151000000001,0.1236666666666666,1.0,0.77868,0.6
575,20.39,54.19136,0.0586666666666666,1.0,0.47042,0.0
576,22.06,52.19506000000001,0.0653333333333333,1.0,0.4266600000000001,2.0
577,22.170000000000005,49.8594,0.055,1.2,0.4266600000000001,0.0
578,21.75,49.18505,0.1006666666666666,1.2,0.70016,0.0
579,23.170000000000005,49.11513000000001,0.1096666666666666,1.0,0.547,0.2
580,21.28,49.88406,0.0703333333333333,1.3999999999999997,0.6564,0.2
581,22.53,51.02466,0.0726666666666666,1.0,0.6564,0.7
582,22.56,50.42979,0.061,1.0,0.5798200000000002,0.0
583,22.71,48.024460000000005,0.0719999999999999,1.0,0.5798200000000002,0.0
584,21.239999999999995,51.632810000000006,0.074,1.0,0.6454599999999999,-1.0
585,22.829999999999995,49.80695,0.1109999999999999,1.2,0.6454599999999999,-1.0
586,21.16,49.95124,0.07,1.0,0.9299000000000002,-1.0
587,22.829999999999995,49.80695,0.111,1.0,0.9299000000000002,0.0
588,21.59,50.16818000000001,0.0826666666666666,1.2,0.6798000000000001,0.0
589,22.68,50.12973000000001,0.0616666666666666,1.0,0.6798000000000001,0.0
590,20.53,48.13213000000001,0.0383333333333333,1.0,0.56888,0.0
591,21.829999999999995,47.59075000000001,0.1126666666666666,1.0,0.84048,0.0
592,21.43,48.08914,0.0463333333333333,1.0,0.8642600000000001,-1.0
593,22.81,47.67047,0.0486666666666666,1.3999999999999997,0.8642600000000001,0.0
594,21.7,47.81033,0.06,1.0,0.52512,0.5
595,22.76,47.15222,0.055,1.0,0.52512,0.4
596,22.34,48.05024,0.0486666666666666,1.0,0.7439200000000001,1.0
597,21.329999999999995,48.74318,0.0463333333333333,1.3999999999999997,0.51418,1.0
598,21.68,48.254720000000006,0.0616666666666666,1.2,0.84048,-1.0
599,20.28,51.067040000000006,0.046,1.0,0.47042,0.0
600,21.18,48.05265,0.0643333333333333,1.3999999999999997,0.52512,0.0
601,22.11,47.9553,0.079,1.0,0.7220400000000001,0.0
602,21.23,47.20187,0.077,1.0,0.9299000000000002,0.0
603,22.3,49.36759,0.108,1.3999999999999997,0.6798000000000001,0.0
604,22.31,49.23944,0.1066666666666666,1.2,0.50676,-1.0
605,22.64,47.27632000000001,0.1026666666666666,1.0,0.6235799999999999,2.0
606,22.35,49.15203,0.1206666666666666,1.0,0.5907600000000001,-1.7
607,22.829999999999995,46.485960000000006,0.0763333333333333,1.0,0.547,-0.2
608,22.35,48.11725,0.0783333333333333,1.2,0.76632,1.0
609,22.8,47.10089,0.05,1.0,0.48204,-0.3000000000000001
610,21.11,52.98993,0.0693333333333333,1.0,0.7329800000000001,-0.5
611,22.21,50.33534,0.0943333333333333,1.0,0.5562,0.0
612,21.77,51.29574000000001,0.0976666666666666,1.0,0.6673399999999999,-0.5
613,22.22,50.438190000000006,0.077,1.0,0.5798200000000002,-1.0
614,23.25,45.34887,0.1046666666666666,1.2,0.5314799999999998,0.0
615,22.44,47.85435,0.0636666666666666,1.0,0.48204,0.0
616,22.48999999999999,47.45553,0.0816666666666666,1.0,0.5562,0.0
617,22.69,47.00757,0.0823333333333333,1.2,0.8034,0.0
618,22.4,47.71612000000001,0.0923333333333333,1.3999999999999997,0.45732,-1.0
619,22.53,48.94065,0.0756666666666666,1.0,0.50324,-1.0
620,22.81,47.323220000000006,0.0866666666666666,1.0,0.31726,0.0
621,22.75,48.06752,0.0713333333333333,1.0,0.6798000000000001,0.0
622,21.76,50.04697,0.089,1.2,0.70016,1.0
623,22.510000000000005,47.87396,0.0886666666666666,1.3999999999999997,0.6303599999999999,2.0
624,22.6,49.51454,0.0956666666666666,1.2,0.37196,1.0
625,22.13,50.5811,0.0966666666666666,1.2,0.5907600000000001,0.0
626,22.76,48.101980000000005,0.1016666666666666,1.3999999999999997,0.547,0.1
627,22.48999999999999,49.87983,0.083,1.0,0.90228,-1.0
628,22.56,47.69682,0.0713333333333333,1.2,0.90228,0.0
629,22.98999999999999,48.61395,0.0646666666666666,1.0,0.6303599999999999,0.0
630,23.11,47.34287,0.0613333333333333,1.0,0.6303599999999999,0.0
631,21.27,50.72078000000001,0.0683333333333333,1.0,0.7220400000000001,-0.5
632,22.48999999999999,47.86814000000001,0.0856666666666666,1.2,0.70016,0.0
633,22.579999999999995,48.63092,0.152,1.0,0.51912,0.0
634,22.85,46.95813,0.0973333333333333,1.0,0.51912,0.0
635,21.91,48.67389,0.072,1.0,0.6017000000000001,0.0
636,22.75,47.59074000000001,0.1003333333333333,1.0,0.5907600000000001,-1.0
637,22.81,48.59673000000001,0.1206666666666666,1.0,0.48204,0.0
638,22.5,48.70556000000001,0.0586666666666666,1.2,0.65508,0.0
639,22.15,49.35937,0.0706666666666666,1.3999999999999997,0.52512,0.0
640,22.09,50.537380000000006,0.0913333333333333,1.3999999999999997,0.3213600000000001,0.0
641,22.6,48.53932000000001,0.0563333333333333,1.2,0.5579400000000002,0.0
642,22.52,49.78891000000001,0.1093333333333333,1.2,0.6303599999999999,0.0
643,22.69,47.289820000000006,0.0913333333333333,1.0,0.69216,0.0
644,22.75,48.19543000000001,0.088,1.0,1.12476,1.0
645,22.19,49.272270000000006,0.1156666666666666,1.2,0.48204,1.0
646,22.55,48.0763,0.0766666666666666,1.2,0.48204,2.0
647,22.5,48.44739,0.1043333333333333,1.0,0.7910399999999999,2.0
648,22.62,47.64968,0.0763333333333333,1.0,0.56888,-1.0
649,22.45,48.98388,0.1013333333333333,1.0,0.45732,0.0
650,22.510000000000005,48.80586,0.1026666666666666,1.2,0.547,-1.0
651,22.48,48.95941,0.1246666666666666,1.2,0.5907600000000001,0.0
652,22.55,48.75155,0.0743333333333333,1.0,0.81576,0.0
653,22.57,47.44625,0.042,1.0,0.6427200000000002,0.5
654,22.18,48.74755,0.098,1.0,0.51912,1.0
655,22.43,48.783660000000005,0.0733333333333333,1.0,0.70016,0.0
656,22.48999999999999,48.929640000000006,0.0923333333333333,1.0,0.6017000000000001,-0.5
657,21.98,48.0477,0.0463333333333333,1.2,0.48204,0.0
658,22.670000000000005,48.59056000000001,0.0476666666666666,1.0,0.52512,0.0
659,22.56,48.271060000000006,0.08,1.0,0.69216,1.0
660,22.510000000000005,48.838260000000005,0.0946666666666666,1.2,0.618,1.0
661,23.26,51.65822,0.0946666666666666,1.2,0.5314799999999998,1.0
662,22.93,49.702630000000006,0.1143333333333333,1.0,0.5907600000000001,0.0
663,23.43,49.77168,0.2433333333333334,1.2,0.5907600000000001,-0.5
664,23.55,50.8614,0.0486666666666666,1.0,0.45732,1.0
665,22.98999999999999,52.200300000000006,0.082,1.0,0.34608,0.0
666,21.579999999999995,49.17192,0.056,1.0,0.7876799999999999,0.0
667,22.27,52.63161,0.0913333333333333,1.0,0.7876799999999999,0.0
668,22.89,51.12107,0.0753333333333333,1.0,0.90228,-0.5
669,23.21,50.437940000000005,0.0936666666666666,1.0,0.618,0.0
670,22.92,51.3988,0.0689999999999999,1.0,0.70016,0.0
671,23.52,50.75365,0.0423333333333333,1.2,0.70016,1.0
672,23.4,49.24230000000001,0.1113333333333333,1.0,0.309,0.0
673,22.69,50.59769,0.0693333333333333,1.0,0.70016,-0.5
674,22.98,49.16074000000001,0.0959999999999999,1.0,0.6564,0.0
675,23.55,50.39661,0.084,1.3999999999999997,0.6564,0.0
676,23.469999999999995,47.25419,0.1179999999999999,1.0,0.34608,1.0
677,23.6,47.69808000000001,0.0923333333333333,1.0,0.34608,0.0
678,23.010000000000005,50.75056,0.0453333333333333,1.3999999999999997,0.50676,1.0
679,22.36,49.25299,0.0356666666666666,1.0,0.52512,1.0
680,22.829999999999995,50.00489,0.0816666666666666,1.0,0.6303599999999999,0.0
681,23.56,54.935660000000006,0.0603333333333333,1.2,0.7045199999999997,0.0
682,23.29,56.129090000000005,0.0863333333333333,1.0,0.6782799999999999,1.0
683,22.86,55.548550000000006,0.0773333333333333,1.0,0.4326,1.0
684,23.4,53.48287,0.0843333333333333,1.0,0.50324,0.5
685,23.43,55.29620000000001,0.0853333333333333,1.0,0.34608,-1.0
686,23.2,56.14334,0.065,1.0,0.6427200000000002,-1.1
687,23.11,56.047520000000006,0.064,1.2,0.6782799999999999,0.0
688,23.39,55.502300000000005,0.1006666666666667,1.0,0.3337199999999999,0.0
689,23.079999999999995,56.4791,0.0763333333333333,1.0,0.547,-0.5
690,22.77,53.14455,0.082,1.0,0.5579400000000002,0.0
691,23.239999999999995,55.50025,0.064,1.2,0.6798000000000001,2.0
692,23.3,55.94995,0.0663333333333333,1.0,0.50324,1.0
693,23.27,53.309920000000005,0.051,1.2,0.50324,1.0
694,22.41,53.858520000000006,0.0523333333333333,1.2,0.53606,0.5
695,23.2,56.0702,0.0923333333333333,1.2,0.7045199999999997,0.0
696,22.95,54.38774,0.0596666666666666,1.0,0.5907600000000001,0.0
697,23.19,55.3433,0.0903333333333333,1.0,0.56888,1.0
698,23.579999999999995,53.91452,0.058,1.0,0.4266600000000001,0.0
699,21.75,31.58574,0.0896666666666666,1.2,0.6454599999999999,0.0
700,21.57,31.11499,0.0796666666666666,1.0,0.72924,0.0
701,22.55,28.715499999999995,0.0616666666666666,1.0,0.6235799999999999,0.0
702,21.510000000000005,31.67213,0.0743333333333333,1.2,0.89708,-2.0
703,22.61,29.97272999999999,0.0563333333333333,1.0,0.72924,1.5
704,22.469999999999995,29.51439,0.1213333333333332,1.0,0.56888,-0.5
705,22.25,27.01062,0.1303333333333333,1.0,0.71688,-1.0
706,21.2,32.64533000000001,0.1406666666666667,1.0,0.5907600000000001,1.2
707,21.62,30.75842,0.0603333333333333,1.0,0.6235799999999999,0.0
708,23.170000000000005,26.903639999999992,0.121,1.0,0.547,0.0
709,21.94,29.84478,0.1083333333333333,1.0,0.8775599999999999,-0.5
710,22.91,27.99592,0.056,1.0,0.56888,0.0
711,23.11,27.93350999999999,0.0663333333333333,1.0,0.5907600000000001,2.0
712,22.670000000000005,27.868950000000005,0.0623333333333333,1.0,0.6798000000000001,1.0
713,22.45,30.99608,0.052,1.2,0.7910399999999999,2.0
714,22.37,31.63096000000001,0.0463333333333333,1.0,0.45732,0.0
715,22.38,31.10668,0.1156666666666667,1.0,0.70016,-0.5
716,22.5,32.046150000000004,0.0456666666666666,1.0,0.6454599999999999,0.4
717,21.89,31.14083,0.0739999999999999,1.2,0.42024,-2.0
718,21.75,29.580639999999992,0.0753333333333333,1.0,0.618,2.0
719,22.42,29.604120000000005,0.0556666666666666,1.0,0.51418,-2.0
720,22.57,29.87699,0.07,1.2,0.6017000000000001,2.0
721,21.65,39.32417,0.123,1.0,0.6235799999999999,0.0
722,23.23,39.03101,0.0526666666666666,1.0,0.4923,0.5
723,21.65,37.52862000000001,0.0826666666666666,1.0,0.76632,0.0
724,23.36,39.1478,0.0983333333333333,1.0,0.5932799999999998,0.0
725,21.21,39.467400000000005,0.0783333333333333,1.0,0.7439200000000001,0.0
726,22.93,39.39734,0.1296666666666666,1.2,0.6235799999999999,1.0
727,23.14,38.53112,0.0536666666666666,1.0,0.56888,0.0
728,22.91,38.43892,0.0526666666666666,1.2,0.618,0.0
729,21.93,41.415780000000005,0.1353333333333333,1.2,0.6782799999999999,-0.5
730,22.32,39.32874,0.1256666666666666,1.3999999999999997,0.6798000000000001,0.0
731,21.95,40.14395,0.0583333333333333,1.2,0.6235799999999999,0.0
732,22.36,38.201820000000005,0.076,1.0,0.77674,-2.0
733,21.9,41.32269,0.0843333333333333,1.0,0.7658,-1.0
734,22.15,34.89810000000001,0.1173333333333333,1.0,0.6017000000000001,0.0
735,22.41,38.373520000000006,0.143,1.2,0.56888,0.0
736,22.14,38.32191,0.1136666666666666,1.3999999999999997,0.8899199999999998,0.0
737,23.22,38.00747,0.0473333333333333,1.0,0.5907600000000001,1.0
738,22.9,37.04524,0.046,1.0,0.6782799999999999,0.0
739,23.37,38.80728,0.0623333333333333,1.0,0.6782799999999999,0.0
740,22.48,37.433780000000006,0.0876666666666666,1.0,0.6427200000000002,0.0
741,23.18,38.62149,0.058,1.0,0.48204,1.0
742,21.98,36.40098,0.0543333333333333,1.0,0.5932799999999998,-1.0
743,23.63,38.51502,0.064,1.0,0.5932799999999998,0.5
744,22.64,38.70286,0.068,1.0,0.6454599999999999,-1.0
745,22.969999999999995,37.37039,0.0486666666666666,1.2,0.6454599999999999,0.0
746,21.86,38.29334000000001,0.0703333333333333,1.3999999999999997,0.3213600000000001,-2.3
747,23.670000000000005,38.292330000000014,0.091,1.2,0.3213600000000001,0.0
748,21.56,37.8405,0.075,1.0,0.51912,0.0
749,21.739999999999995,38.07527,0.0456666666666666,1.0,0.7910399999999999,0.0
750,23.5,39.02904,0.047,1.0,0.7910399999999999,1.0
751,21.76,38.36967,0.0496666666666666,1.0,0.2735,-1.5
752,23.63,38.82905,0.0503333333333333,1.2,0.2735,1.0
753,23.55,38.93783,0.0516666666666666,1.2,0.35008,1.5
754,21.38,38.36581,0.0563333333333333,1.0,1.0011599999999998,-1.0
755,22.21,25.90324,0.0763333333333333,1.2,0.75486,0.5
756,22.02,27.509329999999995,0.0666666666666666,1.0,0.5907600000000001,0.0
757,20.78,31.61824,0.0613333333333333,1.3999999999999997,0.4078800000000001,1.0
758,22.579999999999995,25.25413,0.1093333333333333,1.3999999999999997,0.5809199999999999,0.5
759,20.68,32.26671000000001,0.0466666666666666,1.2,0.8752000000000002,0.0
760,22.41,25.84742,0.0803333333333333,1.2,0.8752000000000002,1.0
761,21.82,27.57093,0.0583333333333333,1.2,0.8095600000000001,0.0
762,22.27,28.11394,0.0543333333333333,1.2,0.8899199999999998,1.0
763,22.02,24.22811,0.0349999999999999,1.0,0.70016,0.0
764,22.31,28.344950000000004,0.0756666666666666,1.0,0.8752000000000002,0.9
765,25.39,22.55067,0.2143333333333334,1.0,0.7910399999999999,-2.0
766,20.63,25.5577,0.1623333333333333,1.2,0.5798200000000002,-2.8
767,20.66,31.16142,0.046,1.0,0.7439200000000001,-2.0
768,22.31,27.22049,0.177,1.2,0.89708,0.0
769,22.32,23.96162,0.1053333333333333,1.0,0.7658,0.0
770,22.52,25.989,0.1803333333333333,1.0,0.47042,-1.0
771,22.29,22.985009999999992,0.2306666666666666,1.0,0.47042,-1.5
772,22.44,27.784559999999995,0.188,1.0,0.618,-1.0
773,21.510000000000005,23.98431,0.137,1.3999999999999997,0.618,1.0
774,22.82,28.30855,0.056,1.0,0.6235799999999999,0.0
775,22.14,27.72013,0.061,1.2,0.90228,0.5
776,22.38,24.39648,0.093,1.0,0.90228,-1.0
777,22.510000000000005,28.38148,0.129,1.2,0.5932799999999998,1.0
778,22.29,30.32637,0.0776666666666666,1.2,0.75396,0.5
